id	tweet_id	user_id	tweet_text	hashtags_count	url_count	is_retweeted	lang	retweet_count	favorite_count	date	time	topic
77805	822119460924313600	2820479232	Wes Burns: Fleetwood Town sign Bristol City striker https://t.co/hwwbNucPsT https://t.co/GTJGPbON4E	0	1	0	en	0	0	2017-01-19	16:32:08	Wes Burns
77806	822119317735141376	885147644	RT @TheExiledRobin: Right decision on both Rich O'Donnell &amp; Wes Burns in my opinion. Unfortunately, neither going to be good enough for wheâ€¦	0	0	1	en	5	0	2017-01-19	16:31:34	Wes Burns
77807	822119245454700548	438704791	RT @BBCSport: Recalled by Bristol City on Monday.  Sold to Fleetwood on Thursday.  Wales' Wes Burns is on the move: https://t.co/sFKPYIntGMâ€¦	0	1	1	en	19	0	2017-01-19	16:31:17	Wes Burns
77808	822119236457865216	779985993042685953	RT @BCFC_Supporters: Wes Burns is set to join Fleetwood on a permanent deal. #BristolCity #FTFC https://t.co/75vEyYR9Cj	2	0	1	en	9	0	2017-01-19	16:31:14	Wes Burns
77809	822119232368480256	3082915135	WATCH: New signing Wes Burns gives his first interview https://t.co/b7axcEFlLP #codarmy #FTFC	2	1	0	en	0	0	2017-01-19	16:31:13	Wes Burns
77810	822119085530054657	3409096905	RT @magnusson_fan: Hi everyone, Wes Burns here https://t.co/bs33gYhgS1	0	1	1	en	2	0	2017-01-19	16:30:38	Wes Burns
77811	822118989262442496	251757078	Wes Burns a great signing for Fleetwood. Wouldn't of minded us going for him.	0	0	0	en	0	1	2017-01-19	16:30:15	Wes Burns
77812	822118954835525633	630979977	RT @bcfctweets: NEWS: Wes Burns has joined Fleetwood Town for an undisclosed fee. https://t.co/KWDRtEhkWl https://t.co/nLbD8t0Y9p	0	1	1	en	45	0	2017-01-19	16:30:07	Wes Burns
77813	822118881179406337	3428770006	Hi everyone, Wes Burns here https://t.co/bs33gYhgS1	0	1	0	en	2	6	2017-01-19	16:29:50	Wes Burns
77814	822118840289071105	2788176575	Bristol City fans don't seem too pleased about Wes Burns being allowed to go to Fleetwood Town	0	0	0	en	0	0	2017-01-19	16:29:40	Wes Burns
77815	822118776321769473	777765690	@wesley__burns best of luck on your move Wes! Shame we never really got to see your true ability.	0	0	0	en	1	13	2017-01-19	16:29:25	Wes Burns
77816	822118660009553921	1464395238	Fleetwood Town have re-signed striker Wes Burns from Bristol City for an undisclosed fee on a three-and-a-half year deal. #FTFC	1	0	0	en	0	0	2017-01-19	16:28:57	Wes Burns
77817	822118606112747522	17898307	RT @TomJGarry: Having recently returned from a loan spell at Aberdeen, Wes Burns leaves #BristolCity to join in-form Fleetwood. Good move fâ€¦	1	0	1	en	1	0	2017-01-19	16:28:44	Wes Burns
77818	822118583081828352	2788176575	RT @bcfctweets: NEWS: Wes Burns has joined Fleetwood Town for an undisclosed fee. https://t.co/KWDRtEhkWl https://t.co/nLbD8t0Y9p	0	1	1	en	45	0	2017-01-19	16:28:39	Wes Burns
77819	822118443889623041	401025193	RT @bcfctweets: NEWS: Wes Burns has joined Fleetwood Town for an undisclosed fee. https://t.co/KWDRtEhkWl https://t.co/nLbD8t0Y9p	0	1	1	en	45	0	2017-01-19	16:28:05	Wes Burns
77820	822118345797500929	222776460	RT @BBCSport: Recalled by Bristol City on Monday.  Sold to Fleetwood on Thursday.  Wales' Wes Burns is on the move: https://t.co/sFKPYIntGMâ€¦	0	1	1	en	19	0	2017-01-19	16:27:42	Wes Burns
77821	822118267326263296	3437976825	RT @bcfctweets: NEWS: Wes Burns has joined Fleetwood Town for an undisclosed fee. https://t.co/KWDRtEhkWl https://t.co/nLbD8t0Y9p	0	1	1	en	45	0	2017-01-19	16:27:23	Wes Burns
77822	822118207993630721	4228537127	RT @bcfctweets: NEWS: Wes Burns has joined Fleetwood Town for an undisclosed fee. https://t.co/KWDRtEhkWl https://t.co/nLbD8t0Y9p	0	1	1	en	45	0	2017-01-19	16:27:09	Wes Burns
77823	822118138942812160	1250334006	RT @bcfctweets: NEWS: Wes Burns has joined Fleetwood Town for an undisclosed fee. https://t.co/KWDRtEhkWl https://t.co/nLbD8t0Y9p	0	1	1	en	45	0	2017-01-19	16:26:53	Wes Burns
77824	822118008961331201	1057521270	RT @bcfctweets: NEWS: Wes Burns has joined Fleetwood Town for an undisclosed fee. https://t.co/KWDRtEhkWl https://t.co/nLbD8t0Y9p	0	1	1	en	45	0	2017-01-19	16:26:22	Wes Burns
77825	822117965298548737	1379028296	RT @ftfc: âœï¸ CONFIRMED: Yes, he's back! #ftfc are delighted to confirm the signing of @wesley__burns! #WelcomeBackWes âž¡ï¸ï¸ https://t.co/vTM8â€¦	2	0	1	en	23	0	2017-01-19	16:26:11	Wes Burns
77826	822117945757339650	779985993042685953	RT @bcfctweets: LJ:  Wes Burns has had interest from a number of clubs and he'll leave permanently in the near future. We wish him well.  #â€¦	0	0	1	en	28	0	2017-01-19	16:26:07	Wes Burns
77827	822117905953411074	25805098	RT @bcfctweets: NEWS: Wes Burns has joined Fleetwood Town for an undisclosed fee. https://t.co/KWDRtEhkWl https://t.co/nLbD8t0Y9p	0	1	1	en	45	0	2017-01-19	16:25:57	Wes Burns
77828	822117776420638722	499910894	RT @bcfctweets: NEWS: Wes Burns has joined Fleetwood Town for an undisclosed fee. https://t.co/KWDRtEhkWl https://t.co/nLbD8t0Y9p	0	1	1	en	45	0	2017-01-19	16:25:26	Wes Burns
77829	822117681654595584	3235772212	Confirmed: Fleetwood complete deal for Wes Burns https://t.co/9ZRagk0qu7 #EPL	1	1	0	en	0	0	2017-01-19	16:25:04	Wes Burns
77830	822117564511883264	42952973	RT @bcfctweets: NEWS: Wes Burns has joined Fleetwood Town for an undisclosed fee. https://t.co/KWDRtEhkWl https://t.co/nLbD8t0Y9p	0	1	1	en	45	0	2017-01-19	16:24:36	Wes Burns
77831	822117521981603844	777765690	RT @bcfctweets: NEWS: Wes Burns has joined Fleetwood Town for an undisclosed fee. https://t.co/KWDRtEhkWl https://t.co/nLbD8t0Y9p	0	1	1	en	45	0	2017-01-19	16:24:26	Wes Burns
77832	822117278871384064	577496855	RT @bcfctweets: NEWS: Wes Burns has joined Fleetwood Town for an undisclosed fee. https://t.co/KWDRtEhkWl https://t.co/nLbD8t0Y9p	0	1	1	en	45	0	2017-01-19	16:23:28	Wes Burns
77833	822117077234438144	885147644	I thought Wes Burns was recalled to save us? ðŸš®ðŸš®	0	0	0	en	0	0	2017-01-19	16:22:40	Wes Burns
77834	822117025564753922	2831901250	Former #ctfc loan star Wes Burns signs for Fleetwood  Cod Army were believed to be VERY interested in Diego, before he joined #ctfc on loan	2	0	0	en	1	0	2017-01-19	16:22:27	Wes Burns
77835	822116872401338368	3352337584	RT @bcfctweets: NEWS: Wes Burns has joined Fleetwood Town for an undisclosed fee. https://t.co/KWDRtEhkWl https://t.co/nLbD8t0Y9p	0	1	1	en	45	0	2017-01-19	16:21:51	Wes Burns
77836	822116822665269248	737249241102491648	#BristolCity striker Wes Burns completes permanent move to #ftfc. https://t.co/ADOtJqUU34 https://t.co/AUjvVbKL6D	2	1	0	en	0	0	2017-01-19	16:21:39	Wes Burns
77837	822116822661079040	22016701	#BristolCity striker Wes Burns completes permanent move to #ftfc. https://t.co/VTKl5RREUl https://t.co/2rnTsKhgfj	2	1	0	en	0	0	2017-01-19	16:21:39	Wes Burns
77838	822116517018005505	1603552471	RT @ftfc: âœï¸ CONFIRMED: Yes, he's back! #ftfc are delighted to confirm the signing of @wesley__burns! #WelcomeBackWes âž¡ï¸ï¸ https://t.co/vTM8â€¦	2	0	1	en	23	0	2017-01-19	16:20:26	Wes Burns
77839	822116181272203264	821740759	#bristolnews Wes Burns: Fleetwood Town sign Bristol City striker https://t.co/FIv53DT7Su #bristol #bbc https://t.co/PcBoDGhip9	3	1	0	en	0	0	2017-01-19	16:19:06	Wes Burns
77840	822116006378278913	1603552471	RT @BBCSport: Recalled by Bristol City on Monday.  Sold to Fleetwood on Thursday.  Wales' Wes Burns is on the move: https://t.co/sFKPYIntGMâ€¦	0	1	1	en	19	0	2017-01-19	16:18:24	Wes Burns
77841	822115855798566912	585983893	RT @bcfctweets: NEWS: Wes Burns has joined Fleetwood Town for an undisclosed fee. https://t.co/KWDRtEhkWl https://t.co/nLbD8t0Y9p	0	1	1	en	45	0	2017-01-19	16:17:48	Wes Burns
77842	822115677569957888	4032695242	Wes Burns isn't a loss lads	0	0	0	en	0	1	2017-01-19	16:17:06	Wes Burns
77843	822115629364822018	42952973	RT @BBCSport: Recalled by Bristol City on Monday.  Sold to Fleetwood on Thursday.  Wales' Wes Burns is on the move: https://t.co/sFKPYIntGMâ€¦	0	1	1	en	19	0	2017-01-19	16:16:54	Wes Burns
77844	822114935463256064	1860562304	Wes Burns: Fleetwood Town sign Bristol City striker https://t.co/ZyLg10o2al #Lancashire https://t.co/b8EIv2swZ1	1	1	0	en	0	0	2017-01-19	16:14:09	Wes Burns
77845	822114934679076866	793919335223808000	RT @BBCSport: Recalled by Bristol City on Monday.  Sold to Fleetwood on Thursday.  Wales' Wes Burns is on the move: https://t.co/sFKPYIntGMâ€¦	0	1	1	en	19	0	2017-01-19	16:14:09	Wes Burns
77846	822114923001978880	2848669050	Wes Burns: Fleetwood Town sign Bristol City striker: League One side Fleetwood Town re-sign striker Wes Burns forâ€¦ https://t.co/2l63o2JpH0	0	1	0	en	0	0	2017-01-19	16:14:06	Wes Burns
77847	822114685172465665	449701486	@wesley__burns good luck at Fleetwood Wes. Never really got a chance with us which was a shame. Got a bright future ahead of you ðŸ‘ðŸ»ðŸ‘ðŸ»	0	0	0	en	0	1	2017-01-19	16:13:09	Wes Burns
77848	822114617426112513	3139761261	Wes Burns: Fleetwood Town sign Bristol City striker https://t.co/NDT5KYgtE5	0	1	0	en	0	0	2017-01-19	16:12:53	Wes Burns
77849	822114431345852416	3169482047	RT @BBCSport: Recalled by Bristol City on Monday.  Sold to Fleetwood on Thursday.  Wales' Wes Burns is on the move: https://t.co/sFKPYIntGMâ€¦	0	1	1	en	19	0	2017-01-19	16:12:09	Wes Burns
77850	822114357265907713	1912522274	Recalled by Bristol City on Monday. Sold to Fleetwood on Thursday. Wales' Wes Burns is on theâ€¦â€¦ https://t.co/MsCUAzMqsl	0	1	0	en	0	0	2017-01-19	16:11:51	Wes Burns
77851	822114285148999680	771830370736017408	RT @BBCSport: Recalled by Bristol City on Monday.  Sold to Fleetwood on Thursday.  Wales' Wes Burns is on the move: https://t.co/sFKPYIntGMâ€¦	0	1	1	en	19	0	2017-01-19	16:11:34	Wes Burns
77852	822114269739237376	1879032812	Fleetwood's new striker Wes Burns:  Hopefully I can come back and show exactly what Iâ€™m about â€“ as I did last season.  #codarmy	1	0	0	en	0	0	2017-01-19	16:11:30	Wes Burns
77853	822114266174160898	353697857	RT @BBCSport: Recalled by Bristol City on Monday.  Sold to Fleetwood on Thursday.  Wales' Wes Burns is on the move: https://t.co/sFKPYIntGMâ€¦	0	1	1	en	19	0	2017-01-19	16:11:29	Wes Burns
77854	822114228727402498	47385725	RT @BBCSport: Recalled by Bristol City on Monday.  Sold to Fleetwood on Thursday.  Wales' Wes Burns is on the move: https://t.co/sFKPYIntGMâ€¦	0	1	1	en	19	0	2017-01-19	16:11:20	Wes Burns
77855	822114178597093377	111350997	RT @BBCSport: Recalled by Bristol City on Monday.  Sold to Fleetwood on Thursday.  Wales' Wes Burns is on the move: https://t.co/sFKPYIntGMâ€¦	0	1	1	en	19	0	2017-01-19	16:11:08	Wes Burns
77856	822114070438486016	969150961	RT @bcfctweets: NEWS: Wes Burns has joined Fleetwood Town for an undisclosed fee. https://t.co/KWDRtEhkWl https://t.co/nLbD8t0Y9p	0	1	1	en	45	0	2017-01-19	16:10:43	Wes Burns
77857	822114054382780418	1539422022	RT @bcfctweets: NEWS: Wes Burns has joined Fleetwood Town for an undisclosed fee. https://t.co/KWDRtEhkWl https://t.co/nLbD8t0Y9p	0	1	1	en	45	0	2017-01-19	16:10:39	Wes Burns
77858	822113952943534081	502059898	RT @ftfc: âœï¸ CONFIRMED: Yes, he's back! #ftfc are delighted to confirm the signing of @wesley__burns! #WelcomeBackWes âž¡ï¸ï¸ https://t.co/vTM8â€¦	2	0	1	en	23	0	2017-01-19	16:10:15	Wes Burns
77859	822113909784145920	46179058	RT @ftfc: âœï¸ CONFIRMED: Yes, he's back! #ftfc are delighted to confirm the signing of @wesley__burns! #WelcomeBackWes âž¡ï¸ï¸ https://t.co/vTM8â€¦	2	0	1	en	23	0	2017-01-19	16:10:04	Wes Burns
77860	822113906810322944	31965116	RT @TyroneSTV: Former Aberdeen player Wes Burns has joined Fleetwood Town for an undisclosed fee	0	0	1	en	3	0	2017-01-19	16:10:04	Wes Burns
77861	822113899965095937	768574541798834176	RT @BBCSport: Recalled by Bristol City on Monday.  Sold to Fleetwood on Thursday.  Wales' Wes Burns is on the move: https://t.co/sFKPYIntGMâ€¦	0	1	1	en	19	0	2017-01-19	16:10:02	Wes Burns
77862	822113848383733760	554357239	RT @BBCSport: Recalled by Bristol City on Monday.  Sold to Fleetwood on Thursday.  Wales' Wes Burns is on the move: https://t.co/sFKPYIntGMâ€¦	0	1	1	en	19	0	2017-01-19	16:09:50	Wes Burns
77863	822113801617162240	490176612	RT @BBCSport: Recalled by Bristol City on Monday.  Sold to Fleetwood on Thursday.  Wales' Wes Burns is on the move: https://t.co/sFKPYIntGMâ€¦	0	1	1	en	19	0	2017-01-19	16:09:39	Wes Burns
77864	822113798546931712	502059898	RT @BBCSport: Recalled by Bristol City on Monday.  Sold to Fleetwood on Thursday.  Wales' Wes Burns is on the move: https://t.co/sFKPYIntGMâ€¦	0	1	1	en	19	0	2017-01-19	16:09:38	Wes Burns
77865	822113750828412929	374676445	RT @TyroneSTV: Former Aberdeen player Wes Burns has joined Fleetwood Town for an undisclosed fee	0	0	1	en	3	0	2017-01-19	16:09:26	Wes Burns
77866	822113701096460289	3293978486	RT @BBCSport: Recalled by Bristol City on Monday.  Sold to Fleetwood on Thursday.  Wales' Wes Burns is on the move: https://t.co/sFKPYIntGMâ€¦	0	1	1	en	19	0	2017-01-19	16:09:15	Wes Burns
77867	822113693290921984	1879032812	Wes Burns: â€œMy ambition is to get us in the Championship &amp; Iâ€™m pretty sure the feeling around the dressing room will be the same.  #codarmy	1	0	0	en	0	1	2017-01-19	16:09:13	Wes Burns
77868	822113692946989057	1527834380	RT @BCFC_Supporters: Wes Burns is set to join Fleetwood on a permanent deal. #BristolCity #FTFC https://t.co/75vEyYR9Cj	2	0	1	en	9	0	2017-01-19	16:09:13	Wes Burns
77869	822113603750862848	1527834380	RT @bcfctweets: NEWS: Wes Burns has joined Fleetwood Town for an undisclosed fee. https://t.co/KWDRtEhkWl https://t.co/nLbD8t0Y9p	0	1	1	en	45	0	2017-01-19	16:08:51	Wes Burns
77870	822113590257664001	754305146494910464	RT @BBCSport: Recalled by Bristol City on Monday.  Sold to Fleetwood on Thursday.  Wales' Wes Burns is on the move: https://t.co/sFKPYIntGMâ€¦	0	1	1	en	19	0	2017-01-19	16:08:48	Wes Burns
77871	822113580698992640	2444450315	RT @ftfc: âœï¸ CONFIRMED: Yes, he's back! #ftfc are delighted to confirm the signing of @wesley__burns! #WelcomeBackWes âž¡ï¸ï¸ https://t.co/vTM8â€¦	2	0	1	en	23	0	2017-01-19	16:08:46	Wes Burns
77872	822113529448792064	222303271	Having recently returned from a loan spell at Aberdeen, Wes Burns leaves #BristolCity to join in-form Fleetwood. Goâ€¦ https://t.co/sTZmqYWOWX	1	1	0	en	1	3	2017-01-19	16:08:34	Wes Burns
77873	822113517344030721	20396644	Wes Burns signs for Fleetwood on a permanent deal #ctfc #wherearetheynow https://t.co/7eWfXnuEUU	2	1	0	en	0	1	2017-01-19	16:08:31	Wes Burns
77874	822113490374709249	265902729	Recalled by Bristol City on Monday.  Sold to Fleetwood on Thursday.  Wales' Wes Burns is on the move:â€¦ https://t.co/zuCGRdW2QP	0	1	0	en	19	21	2017-01-19	16:08:24	Wes Burns
77875	822113414424252416	343307798	Former Aberdeen player Wes Burns has joined Fleetwood Town for an undisclosed fee	0	0	0	en	3	0	2017-01-19	16:08:06	Wes Burns
77876	822113326666805248	431427466	RT @rosieswarb: Big statement by Fleetwood. Town sign striker Wes Burns on 3&amp;1/2 year deal from Bristol City for a fee believed to be a hefâ€¦	0	0	1	en	1	0	2017-01-19	16:07:45	Wes Burns
77877	822113283184488450	40431644	ðŸ—£ï¸ SIGNED UP! @wesley__burns has been giving his reaction after signing for #ftfc on a permanent deal! âž¡ï¸ï¸â€¦ https://t.co/2t22KljmAS	1	1	0	en	3	13	2017-01-19	16:07:35	Wes Burns
77878	822113246932934656	2855458130	Wes Burns: Fleetwood Town sign Bristol City striker: League One side Fleetwood Town re-sign striker Wes Burns forâ€¦ https://t.co/Hb6bC4aCdv	0	1	0	en	0	0	2017-01-19	16:07:26	Wes Burns
77879	822113214049689600	628728177	RT @bcfctweets: NEWS: Wes Burns has joined Fleetwood Town for an undisclosed fee. https://t.co/KWDRtEhkWl https://t.co/nLbD8t0Y9p	0	1	1	en	45	0	2017-01-19	16:07:19	Wes Burns
77880	822113154998173696	631234800	RT @bcfctweets: NEWS: Wes Burns has joined Fleetwood Town for an undisclosed fee. https://t.co/KWDRtEhkWl https://t.co/nLbD8t0Y9p	0	1	1	en	45	0	2017-01-19	16:07:04	Wes Burns
77881	822113065240039427	1879032812	Big statement by Fleetwood. Town sign striker Wes Burns on 3&amp;1/2 year deal from Bristol City for a fee believed to be a hefty six figure sum	0	0	0	en	1	1	2017-01-19	16:06:43	Wes Burns
77882	822112981764939777	86568932	RT @bcfctweets: NEWS: Wes Burns has joined Fleetwood Town for an undisclosed fee. https://t.co/KWDRtEhkWl https://t.co/nLbD8t0Y9p	0	1	1	en	45	0	2017-01-19	16:06:23	Wes Burns
